product_id,seller_id,price_band,items,gmv,avg_price,avg_review,freight_ratio,months_active,velocity,score
8fc803c7d0a99a53798c7896a7c1e93c,cc63f0dd2acba93ffed4fe9f8e0321fa,高价带(100+),12,1494.75,124.56,3.58,0.195,3,4.0,0.4109
20415eb4f2c37838abe474b4d601da86,59b22a78efb79a4797979612b885db36,高价带(100+),1,119.0,119.0,5.0,0.287,1,1.0,0.4109
c7c4e24200f7071aecf4a052fadb9473,0adac9fbd9a2b63cccaac4f8756c1ca8,高价带(100+),2,219.8,109.9,5.0,0.164,3,0.667,0.4109
0ca7afae61c042aedfd973110cd8970f,530ec6109d11eaaf87999465c6afee01,中高价带(50-100),1,65.9,65.9,5.0,0.231,1,1.0,0.4109
27402b1a6e60c1b7b6a5a133ee7d03a9,fadb07c842a2aef5d5a676b85f220e71,中高价带(50-100),1,89.9,89.9,5.0,0.261,1,1.0,0.4108
1720f85e4a07f5701170d6c4e0acdb02,6edacfd9f9074789dad6d62ba7950b9c,中价带(25-50),1,49.9,49.9,5.0,0.22,1,1.0,0.4108
af65cebb32799378a21748dbd0620df3,f0837c8d71434931d9e38e7b79234797,中高价带(50-100),1,75.0,75.0,5.0,0.245,1,1.0,0.4108
95ddb6784d69952b116fd5bb2408b788,8e6cc767478edae941d9bd9eb778d77a,中高价带(50-100),1,79.5,79.5,5.0,0.249,1,1.0,0.4108
1bbab10ac1cf79799f5c997e4817c46a,902c99f1ac505c0d18778b61bcd636f7,中价带(25-50),1,39.49,39.49,5.0,0.214,1,1.0,0.4107
addf53f490d0af749ce30a53568479e9,4a1f694197d05fe70026b016a7316b41,中价带(25-50),1,49.99,49.99,5.0,0.223,1,1.0,0.4107
37933ba010cb5d5f231585d26287bed3,d94a40fd42351c259927028d163af842,中高价带(50-100),1,83.3,83.3,5.0,0.257,1,1.0,0.4107
af6ab2d196af959df0ce35fc5ea50278,aac29b1b99776be73c3049939652091d,中高价带(50-100),1,61.9,61.9,5.0,0.234,1,1.0,0.4107
f20d17c5697e45b09853253384f0c583,e26901d5ab434ce92fd9b5c256820a4e,中价带(25-50),4,139.6,34.9,4.75,0.373,2,2.0,0.4107
7efd6fed8c0563a28c70b4eef35ba25d,528ce32f560edd11add4169f6a5b65be,中价带(25-50),1,29.9,29.9,5.0,0.202,1,1.0,0.4107
ba0aeab8fee0bfc98bb3bfbc321e6d9d,53e4c6e0f4312d4d2107a8c9cddf45cd,高价带(100+),3,318.68,106.23,5.0,0.158,6,0.5,0.4107
c32788bc915b1ce4316822a1b7c4ec91,53e4c6e0f4312d4d2107a8c9cddf45cd,中高价带(50-100),1,52.0,52.0,5.0,0.226,1,1.0,0.4107
4e6a8880f494b097db7cf4866e0209d8,3078096983cf766a32a06257648502d1,中高价带(50-100),1,72.6,72.6,5.0,0.245,1,1.0,0.4107
1f8e37053267b9ea6ef0fbb02cbdce80,53e4c6e0f4312d4d2107a8c9cddf45cd,中高价带(50-100),1,85.0,85.0,5.0,0.263,1,1.0,0.4106
9dc84f981b67da8644c8d5983c83c2a8,5cbbd5a299cab112b7bf23862255e43e,中高价带(50-100),1,98.67,98.67,5.0,0.276,1,1.0,0.4106
5804729aafca1ebee7b26895d830586e,d94a40fd42351c259927028d163af842,高价带(100+),13,1727.0,132.85,4.31,0.274,12,1.083,0.4106
0c7dc9fcaa503c2df26419c747b39fd0,b6d44737c043328708f6749c2dbe50bd,中高价带(50-100),1,85.0,85.0,5.0,0.264,1,1.0,0.4106
9dc1a7de274444849c219cff195d0b71,0be8ff43f22e456b4e0371b2245e4d01,中价带(25-50),1,37.9,37.9,5.0,0.219,1,1.0,0.4105
a98ce95e720b49857fedbcfbdf21e8de,a420f60ff1aa9acc80d0e42959f2b313,中高价带(50-100),1,63.0,63.0,5.0,0.243,1,1.0,0.4105
e2095018c250b68d73a98ba81f1e5f59,edd066cd02126d7800f9b66e980e9931,高价带(100+),1,108.0,108.0,5.0,0.292,1,1.0,0.4105
ff85ff517698c3fe8b200afddda7fb3a,1b45169b635ef59425637e9a33eb5fb3,中高价带(50-100),1,62.0,62.0,5.0,0.243,1,1.0,0.4105
8e0f2a25d10756a2202d5d7623e03449,53e4c6e0f4312d4d2107a8c9cddf45cd,中高价带(50-100),1,74.99,74.99,5.0,0.256,1,1.0,0.4105
1311325a082990d7e80142ca0c245fcd,725af026f869236a8dd0ceb98564d156,中高价带(50-100),1,92.7,92.7,5.0,0.275,1,1.0,0.4105
15360bd9d521956ac6fe8b4b8d6fe08c,c68fb906c8f4b4b946d8386bfa6e5467,中高价带(50-100),1,86.63,86.63,5.0,0.268,1,1.0,0.4105
8200643735a2f7985f5545b3163b3442,7722b1df1b0e383e000397b2c11e3e19,中价带(25-50),1,39.99,39.99,5.0,0.222,1,1.0,0.4105
4e5a066f684af859ca235b1c73985775,06579cb253ecd5a3a12a9e6eb6bf8f47,中高价带(50-100),1,85.9,85.9,5.0,0.272,1,1.0,0.4104
a888ac66042ddd2f1ecb410941c0db49,2a84855fd20af891be03bc5924d2b453,中高价带(50-100),2,118.0,59.0,5.0,0.305,2,1.0,0.4104
c13753983dc6a777c5e17ebf6db9fceb,d17f467e4bf608a510c20d82f4ba3b6b,中高价带(50-100),1,59.54,59.54,5.0,0.247,1,1.0,0.4104
6d2c14b30e95a30ea57059b97cdd9fe7,53e4c6e0f4312d4d2107a8c9cddf45cd,中价带(25-50),1,49.99,49.99,5.0,0.235,1,1.0,0.4104
939f381cb93cce99ebe5219b9470e774,e333046ce6517bd8bb510291d44f0130,中高价带(50-100),1,59.0,59.0,5.0,0.249,1,1.0,0.4103
ada2ac19cb9679b781e5b38e56aceb3b,53e4c6e0f4312d4d2107a8c9cddf45cd,中高价带(50-100),1,85.0,85.0,5.0,0.273,1,1.0,0.4103
c4b2187a1d2bd1543f27ba3f12e56952,4830e40640734fc1c52cd21127c341d4,中高价带(50-100),1,75.0,75.0,5.0,0.263,1,1.0,0.4103
01b660ebc1a0c293ccf9b117fa6dd8bb,2dcf93836ae3ce0d7c93e2f10876467a,中高价带(50-100),1,54.9,54.9,5.0,0.245,1,1.0,0.4103
f418649d11303fb6fcde71c9133f2ecc,53e4c6e0f4312d4d2107a8c9cddf45cd,中高价带(50-100),1,69.0,69.0,5.0,0.257,1,1.0,0.4103
d9cb2ed0c6d5ccdd1da7ae9e8cad120c,b6d44737c043328708f6749c2dbe50bd,高价带(100+),1,105.0,105.0,5.0,0.294,1,1.0,0.4103
1555b29b27754088e380f27d81d0311a,e333046ce6517bd8bb510291d44f0130,中高价带(50-100),1,57.0,57.0,5.0,0.245,1,1.0,0.4103
aed7d0a9347ab6a62a7e25304e6f02ab,9baf5cb77970f539089d09a38bcec5c3,中高价带(50-100),1,59.99,59.99,5.0,0.253,1,1.0,0.4102
3201f8224f0692ac79dac9d193ef539d,404e1ba01358af4cd63f679b2c4d1fa1,中高价带(50-100),1,65.0,65.0,5.0,0.26,1,1.0,0.4102
f9458859aae2e130bf04630fac14d225,7722b1df1b0e383e000397b2c11e3e19,中价带(25-50),1,37.9,37.9,5.0,0.23,1,1.0,0.4102
47e7c7fb5d7ab1b726e49c74693a0e69,6edacfd9f9074789dad6d62ba7950b9c,中价带(25-50),1,37.9,37.9,5.0,0.23,1,1.0,0.4102
31b2d2c76c5862d941847e7a99172bc0,7722b1df1b0e383e000397b2c11e3e19,中高价带(50-100),1,59.9,59.9,5.0,0.253,1,1.0,0.4102
d291c64bd499a6f147bffd4f5328b7aa,0adac9fbd9a2b63cccaac4f8756c1ca8,中价带(25-50),1,45.9,45.9,5.0,0.239,1,1.0,0.4102
f175de424f961785861228372285f0be,594f9aaa48e5bf431f011ddc5669b0d5,中高价带(50-100),1,65.9,65.9,5.0,0.261,1,1.0,0.4102
80d94e8b1c573406cd537684045cc87a,276677b5d08786d5dce7c2149dcce48b,中高价带(50-100),1,69.9,69.9,5.0,0.263,1,1.0,0.4102
d961667356e6dffef33c0d0eb4c327cc,dc4a0fc896dc34b0d5bfec8438291c80,中高价带(50-100),1,59.9,59.9,5.0,0.253,1,1.0,0.4102
08834f7365a6bc07d7049b7f4e95f8e8,4bfc7a4a1cf8d4d2121c27422d9e50b5,高价带(100+),2,278.0,139.0,5.0,0.139,4,0.5,0.4101
a5887cc02e8b2ee7e724408a38187ac9,813348c996469b40f2e028d5429d3495,中价带(25-50),1,33.9,33.9,5.0,0.229,1,1.0,0.4101
56be1c4161cca988cfebc66dc35b4feb,65febd49fd28ec955651299159b1f527,中高价带(50-100),3,153.0,51.0,5.0,0.351,3,1.0,0.4101
ef153414d98782a711939e8fa3dc89ea,7722b1df1b0e383e000397b2c11e3e19,高价带(100+),2,252.8,126.4,5.0,0.116,4,0.5,0.4101
d81d3da04eaeaf9608d87763815d7885,73da1880b39c71de2b262bc7720c1494,高价带(100+),2,398.0,199.0,5.0,0.118,7,0.286,0.4101
b7c05b69aefd3c94fca07b044c119357,59b22a78efb79a4797979612b885db36,中高价带(50-100),1,59.0,59.0,5.0,0.257,1,1.0,0.4101
220a2b9dd1e9990876de0ac999e1a33c,a2e874074c877c5a05abae80ad6e488f,中高价带(50-100),1,76.96,76.96,5.0,0.273,1,1.0,0.4101
5e859617339eaa62e0e154eaea05447b,c2d70ce2c5d0a2eb75e78668236e6dc8,高价带(100+),2,1280.0,640.0,4.5,0.031,3,0.667,0.4101
88703479ede641552b11881f0d2a6f6b,e504a4e2efaa45cbff7e268a2c58c956,中高价带(50-100),2,199.8,99.9,5.0,0.177,3,0.667,0.41
c4e71b64511b959455e2107fe7859020,aced59e9b31ef866a94f9e7f29d8d418,低价带(<25),4,96.0,24.0,4.75,0.356,2,2.0,0.41
2e7980421ad7946eab8a71b637955704,8e6cc767478edae941d9bd9eb778d77a,中高价带(50-100),7,519.66,74.24,4.71,0.279,5,1.4,0.41
678f4b558147f3aaca424c13a1f89060,e333046ce6517bd8bb510291d44f0130,中高价带(50-100),1,65.0,65.0,5.0,0.272,1,1.0,0.4099
d51f9e208b88e49c98f6a55649d5df35,65febd49fd28ec955651299159b1f527,中高价带(50-100),2,110.0,55.0,5.0,0.315,2,1.0,0.4099
37a4e50cc932108a1a952dcb9c15b0e7,4ebdc7e6cd6102a022dadc49156d4ea8,中价带(25-50),1,36.0,36.0,5.0,0.242,1,1.0,0.4099
73064dfeb27bf7cc4599c2f842438bad,a2e874074c877c5a05abae80ad6e488f,中价带(25-50),1,49.77,49.77,5.0,0.255,1,1.0,0.4099
a5f51ebc52e3337c55235f2e9d3e3acc,8b28d096634035667e8263d57ba3368c,中价带(25-50),1,49.9,49.9,5.0,0.256,1,1.0,0.4099
53ed6847ec6f35987f6d60335263f21c,53e4c6e0f4312d4d2107a8c9cddf45cd,中价带(25-50),2,95.98,47.99,5.0,0.3,2,1.0,0.4099
28b5eddd0f9eb2e6a7dd8a36e0a79828,5a05a16bb50629ee31afab8a6d4c2674,中价带(25-50),1,32.9,32.9,5.0,0.239,1,1.0,0.4099
bf271f3f6ac5e62b4235e39ef187e80e,0be8ff43f22e456b4e0371b2245e4d01,中高价带(50-100),1,69.9,69.9,5.0,0.274,1,1.0,0.4099
b1599324bbd2fda5befde0d69a9028a2,417a1e6c7321084d2a0ae0d023cfad93,中价带(25-50),1,48.9,48.9,5.0,0.255,1,1.0,0.4099
b5e817c8734e44169acf6f9ad2445826,3785b653b1b82de85ab47dd139938091,中高价带(50-100),1,59.9,59.9,5.0,0.27,1,1.0,0.4098
776b3debbda0734131d6046fca2cd957,7722b1df1b0e383e000397b2c11e3e19,中价带(25-50),1,48.9,48.9,5.0,0.26,1,1.0,0.4098
00d51a45854ebce28acda79f414388ee,282f23a9769b2690c5dda22e316f9941,中价带(25-50),1,31.9,31.9,5.0,0.242,1,1.0,0.4098
293547a991162d7b32c55a8482cccf1c,f0b47fbbc6dee9aafe415a6e33051b3f,中价带(25-50),1,49.9,49.9,5.0,0.261,1,1.0,0.4098
b6c9cd6e3f66939d3156d1def59b7639,7adbd3210a7b3cc2235e225eef33574d,中高价带(50-100),1,78.9,78.9,5.0,0.289,1,1.0,0.4098
d7ae40734de8ff910e5e84034b1e94f3,2a84855fd20af891be03bc5924d2b453,中价带(25-50),1,35.9,35.9,5.0,0.244,1,1.0,0.4098
5ca74d8f42be38f8c0c5916ab6ad9ecf,e6a69c4a27dfdd98ffe5aa757ad744bc,中价带(25-50),1,35.76,35.76,5.0,0.244,1,1.0,0.4098
7d603b9650fad957621945c193cc2df3,dee656f0f566ed1aa85bd137c943f08f,中高价带(50-100),1,69.5,69.5,5.0,0.28,1,1.0,0.4098
54234b8d25e66201fe043b2fdcfa8e6e,688756f717c462a206ad854c5027a64a,中价带(25-50),1,49.98,49.98,5.0,0.26,1,1.0,0.4098
e493c5e2a707b9eb0f6d01041c86856e,1554a68530182680ad5c8b042c3ab563,高价带(100+),1,179.9,179.9,5.0,0.396,1,1.0,0.4097
53a49e6f80917f8d611ec74ccf84c157,febab0275244b9a49a623f0bd613ca2f,高价带(100+),1,142.0,142.0,5.0,0.356,1,1.0,0.4097
289b15aefdff679d218b286e195e8f22,3dfd3dc96f7f8598eca74e9ac8a2fa31,中价带(25-50),1,35.0,35.0,5.0,0.249,1,1.0,0.4097
17383e180cbea9ef103d90a72754cd54,ca3bd7cd9f149df75950150d010fe4a2,中高价带(50-100),1,83.2,83.2,5.0,0.297,1,1.0,0.4097
0a079e8cdc5ac7cd10e60923a7889546,fd386aa7bed2af3c7035c65506c9b4a3,中价带(25-50),1,33.9,33.9,5.0,0.248,1,1.0,0.4097
38d3d8beb882d46c0ecbd12cf224753f,9dda5bbacd45e18d6485fee649205d09,中高价带(50-100),1,69.9,69.9,5.0,0.282,1,1.0,0.4097
c009a10ab0adcf9eb04acb847783e38c,a2e874074c877c5a05abae80ad6e488f,高价带(100+),1,173.68,173.68,5.0,0.39,1,1.0,0.4097
ea9394ab60edfa4cca87947a938e8046,ca3bd7cd9f149df75950150d010fe4a2,中高价带(50-100),1,83.2,83.2,5.0,0.297,1,1.0,0.4097
a5170485f5eec8e991a69da0231fd5c5,8e6cc767478edae941d9bd9eb778d77a,中价带(25-50),1,49.8,49.8,5.0,0.268,1,1.0,0.4096
be366ad5a4e888927261891882fc8aed,cd06602b43d8800bd0afad514919d35c,中价带(25-50),1,34.93,34.93,5.0,0.25,1,1.0,0.4096
183e7a71baadb34370dd394795163dd7,688756f717c462a206ad854c5027a64a,中价带(25-50),1,43.0,43.0,5.0,0.259,1,1.0,0.4096
270c7e8ac3a5d25cc4324f7b603b8a22,0be8ff43f22e456b4e0371b2245e4d01,中高价带(50-100),1,59.9,59.9,5.0,0.277,1,1.0,0.4096
93c285dad77a797cf2193ead6afbe107,dc4a0fc896dc34b0d5bfec8438291c80,中高价带(50-100),1,65.9,65.9,5.0,0.284,1,1.0,0.4096
9613dd0d7c6c50922dbbda403223381c,7dc8c42cc750eeafea6c85712ffee9bf,高价带(100+),4,486.0,121.5,4.5,0.153,2,2.0,0.4095
2e646100c09716fb079573d7ee979c19,e63e8bfa530fb16910dd6956e592bb81,中价带(25-50),1,29.9,29.9,5.0,0.25,1,1.0,0.4095
480e6d74b9b908faec73816883591ee4,dbb9b48c841a0e39e21f98e1a6b2ec3e,中价带(25-50),1,29.9,29.9,5.0,0.251,1,1.0,0.4095
b520b78a494cbd6e36d7a1c64cdffe0b,7daca0837f033a41a6f3428c18657533,中价带(25-50),2,84.2,42.1,5.0,0.304,2,1.0,0.4095
8c7e3cb4c1ac38e45ec6320c4dbbcb3b,3968920b9aa752ab98f7d5888c9252f2,中高价带(50-100),1,50.5,50.5,5.0,0.271,1,1.0,0.4095
570509b6d981370031c1f839592a1be0,e256a62e0ac58c0edfba09966142d561,高价带(100+),4,532.0,133.0,4.75,0.14,4,1.0,0.4095
a62b367ed54e81983ba07fdb06d405fb,98dac6635aee4995d501a3972e047414,中价带(25-50),1,42.9,42.9,5.0,0.264,1,1.0,0.4095
0bea71972d0b439ab810f57a803344e2,53e4c6e0f4312d4d2107a8c9cddf45cd,中高价带(50-100),1,98.99,98.99,5.0,0.321,1,1.0,0.4095
785c2986ce8232a718aaad761ac2a321,e333046ce6517bd8bb510291d44f0130,高价带(100+),4,790.0,197.5,4.75,0.112,7,0.571,0.4095
803afd213dfaca86aacd31b3c7d9a296,0bae85eb84b9fb3bd773911e89288d54,中高价带(50-100),1,67.89,67.89,5.0,0.29,1,1.0,0.4095
b0523598b83f87d4f722cc77faf17cf6,f3da5b2ff499efb8d4a6d371d175d7dd,中价带(25-50),1,42.1,42.1,5.0,0.269,1,1.0,0.4094
0b5c6dd6ca91fd2a318e99749b0ea57d,b499c00f28f4b7069ff6550af8c1348a,中价带(25-50),1,34.99,34.99,5.0,0.26,1,1.0,0.4094
e6f2a8e19c676520831a07479c0d774c,0be8ff43f22e456b4e0371b2245e4d01,中高价带(50-100),1,54.0,54.0,5.0,0.28,1,1.0,0.4094
967ec52b0c55fe9ccde964df30cef64e,6edacfd9f9074789dad6d62ba7950b9c,中价带(25-50),1,48.9,48.9,5.0,0.279,1,1.0,0.4093
5f24a2c5fe04fac8072d899fffa77540,23a0ffca143a15b9b5bbdb7d552f626a,中价带(25-50),1,49.99,49.99,5.0,0.279,1,1.0,0.4093
345f6c48d7dd28adc3242eafba3592ce,a06c8ff043abea0528ee44171e2140a2,中价带(25-50),1,31.9,31.9,5.0,0.26,1,1.0,0.4093
894d3a43c12eefa5d5bf7e9d68520b68,8e6cc767478edae941d9bd9eb778d77a,中高价带(50-100),1,66.6,66.6,5.0,0.296,1,1.0,0.4093
e87ddc08b32806b6d8f28986f012e6a8,2ff97219cb8622eaf3cd89b7d9c09824,中价带(25-50),1,31.9,31.9,5.0,0.26,1,1.0,0.4093
e06506f28cebdffaab496680a2ed3a3e,43b2c864251aa0ce4030c746984e088a,中高价带(50-100),1,59.9,59.9,5.0,0.29,1,1.0,0.4093
dd995c28b8042ed14cdc71daf16dc2cf,57c764b4a836300be881e2ff86e449f9,中高价带(50-100),1,54.9,54.9,5.0,0.284,1,1.0,0.4093
438becbce7afb5a88f4075ed4d76682b,530ec6109d11eaaf87999465c6afee01,中高价带(50-100),1,57.9,57.9,5.0,0.291,1,1.0,0.4092
f8e4c6a9bf1c1277191c445474b61778,d9a84e1403de8da0c3aa531d6d108ba6,中价带(25-50),2,71.8,35.9,5.0,0.307,2,1.0,0.4092
36eed9a4d7d8e8ef649fa2371ec6eacf,282f23a9769b2690c5dda22e316f9941,中高价带(50-100),1,53.24,53.24,5.0,0.286,1,1.0,0.4092
d1ef79e3e0e25f9376eeff5d1197ff4f,e82de6494d91d3c4c54450f59b227a94,中价带(25-50),1,42.9,42.9,5.0,0.276,1,1.0,0.4092
7cdbfaf362a70dac1f854b7d8e18e4b2,cc5a78bbad32776dc4e3af205218368c,高价带(100+),1,153.17,153.17,5.0,0.386,1,1.0,0.4092
ac73a545907ecae37cf969833e3a7959,aced59e9b31ef866a94f9e7f29d8d418,中高价带(50-100),1,55.9,55.9,5.0,0.289,1,1.0,0.4092
3509901ff64b893ac034805e4ebc7dd6,febab0275244b9a49a623f0bd613ca2f,高价带(100+),1,117.8,117.8,5.0,0.351,1,1.0,0.4092
d59435f889321f310e2e71bdb3bd466a,53e4c6e0f4312d4d2107a8c9cddf45cd,中价带(25-50),1,33.0,33.0,5.0,0.269,1,1.0,0.4091
d09bfa2eabe21270b5c8e164e39e5aef,4830e40640734fc1c52cd21127c341d4,中高价带(50-100),1,55.0,55.0,5.0,0.294,1,1.0,0.4091
36e5949d5ebec0e432fa58f5f3e65a54,dbb9b48c841a0e39e21f98e1a6b2ec3e,中价带(25-50),1,39.9,39.9,5.0,0.275,1,1.0,0.4091
f51b19ef254228e5bba027d355208c4e,994f04b3718c2bab35c2adfa8afecd2a,中高价带(50-100),1,54.9,54.9,5.0,0.294,1,1.0,0.409
1df2d3dd3744189ada2f2053d70039ae,bf00385a5f7fc1ef39a13c2e9ee50a5f,中价带(25-50),1,32.9,32.9,5.0,0.273,1,1.0,0.409
fcfe8ebda270478afa5867ec5e46e7be,0adac9fbd9a2b63cccaac4f8756c1ca8,中价带(25-50),1,41.9,41.9,5.0,0.283,1,1.0,0.409
2701fc4808fcb783d1347510b8b16698,7f02656561b680def9986c0795a8a080,中价带(25-50),1,42.0,42.0,5.0,0.282,1,1.0,0.409
48c5608bfb241a35beb7a00d960cd27f,c68fb906c8f4b4b946d8386bfa6e5467,中高价带(50-100),1,54.75,54.75,5.0,0.295,1,1.0,0.409
1f343ac0c965c5088a9d3c0c65c30f67,9c54608f0996c32ae4743089d915f845,中高价带(50-100),1,75.0,75.0,5.0,0.316,1,1.0,0.409
52913ee46d43e465b2d40c81e7ccac23,ca3bd7cd9f149df75950150d010fe4a2,中高价带(50-100),1,65.0,65.0,5.0,0.311,1,1.0,0.4089
f14c1f6cf5ba04ba0a6f52c763a6b7a9,228e4c1a0be164f613d41c24345f9d2c,高价带(100+),1,110.0,110.0,5.0,0.357,1,1.0,0.4089
f4b9c879eda44418e4df17af2723d04d,276677b5d08786d5dce7c2149dcce48b,中高价带(50-100),1,51.9,51.9,5.0,0.298,1,1.0,0.4089
8229312bb3ac903dda978c5f6a7206bd,7040e82f899a04d1b434b795a43b4617,中高价带(50-100),1,59.9,59.9,5.0,0.31,1,1.0,0.4088
a3010804ffeb7111c30565419ff2824b,aced59e9b31ef866a94f9e7f29d8d418,中价带(25-50),1,32.0,32.0,5.0,0.28,1,1.0,0.4088
ef39cf023d189c27d7387a44e89e0c17,430315b7bb4b6e4b3c978f9dfa9b0558,中价带(25-50),1,26.9,26.9,5.0,0.277,1,1.0,0.4088
fadde2aec26938dd22add77b290d279d,53e4c6e0f4312d4d2107a8c9cddf45cd,中价带(25-50),1,39.0,39.0,5.0,0.289,1,1.0,0.4088
6070b7a31286e70e682b07423492f35c,ca3bd7cd9f149df75950150d010fe4a2,中价带(25-50),1,49.87,49.87,5.0,0.303,1,1.0,0.4087
d1a864b43eab0ff2a9181a1ffef72744,6edacfd9f9074789dad6d62ba7950b9c,中价带(25-50),1,46.9,46.9,5.0,0.301,1,1.0,0.4087
591822285d4ea5a75c3afd6f075771dd,b74d1c09cb380e1d03a6f859c6f4224b,中价带(25-50),1,49.99,49.99,5.0,0.301,1,1.0,0.4087
e1002b42a99dd5cc7558e0ca58729bcc,6edacfd9f9074789dad6d62ba7950b9c,中高价带(50-100),1,52.9,52.9,5.0,0.305,1,1.0,0.4087
4b4cf4c7dcef27edc5dcfd5b9ea611c0,7b7f91e98f8c6def45a1407923304402,中价带(25-50),1,29.8,29.8,5.0,0.281,1,1.0,0.4087
ebf994c2e4f532cfcdd500a64af8b69a,b6d44737c043328708f6749c2dbe50bd,中价带(25-50),2,70.0,35.0,5.0,0.327,2,1.0,0.4086
7aeb83cae61b0e94e6426cba2598ad9e,2a84855fd20af891be03bc5924d2b453,中价带(25-50),1,49.9,49.9,5.0,0.305,1,1.0,0.4086
2abf28861922ed5da75726c7f3eb58f4,4992e76a42cb3aad7a7047e0d3d7e729,中价带(25-50),1,39.9,39.9,5.0,0.296,1,1.0,0.4086
4b70e5e2b965baa6e9bae5b0d8a54ef7,53e4c6e0f4312d4d2107a8c9cddf45cd,中价带(25-50),1,33.0,33.0,5.0,0.295,1,1.0,0.4085
a9a7a63a3f3c6ddc6aba7b37fa85caf4,534a01cc6df1e034e05c32028a291fa2,中价带(25-50),1,48.9,48.9,5.0,0.309,1,1.0,0.4085
d68be217281ba1c20f23f94781f29ba4,e63e8bfa530fb16910dd6956e592bb81,中价带(25-50),1,28.9,28.9,5.0,0.289,1,1.0,0.4085
018e4943e4cc9ed099f6fc1a7b65b07d,6edacfd9f9074789dad6d62ba7950b9c,中价带(25-50),1,49.9,49.9,5.0,0.31,1,1.0,0.4085
d369c0eb24f18d687ae8598d570cb255,ceaec5548eefc6e23e6607c5435102e7,中高价带(50-100),1,57.5,57.5,5.0,0.317,1,1.0,0.4085
c5022a81e27ac841cc3f6bc9ee47c5c8,ed8cb7b190ceb6067227478e48cf8dde,中高价带(50-100),1,78.45,78.45,5.0,0.342,1,1.0,0.4084
5b488b474a4f2519b7826390b1873a58,f8db351d8c4c4c22c6835c19a46f01b0,高价带(100+),4,839.6,209.9,4.5,0.103,3,1.333,0.4084
0a29ce51f88190dc32d9f6a23f7e9a8c,138dbe45fc62f1e244378131a6801526,低价带(<25),2,22.8,11.4,5.0,0.964,1,2.0,0.4084
0ddc12518a71c5561e6c1054f3816a3e,dbb9b48c841a0e39e21f98e1a6b2ec3e,中价带(25-50),1,44.9,44.9,5.0,0.314,1,1.0,0.4083
e939ce2e0cc01186dee365b969f86064,0bae85eb84b9fb3bd773911e89288d54,中高价带(50-100),1,54.16,54.16,5.0,0.326,1,1.0,0.4082
09bf405af365a33db9915e95a433333a,9596c870880d900012f2e8e6e30d06d7,中高价带(50-100),1,58.9,58.9,5.0,0.333,1,1.0,0.4082
d3d090c53e5d9ce8cc671f26eec8e2e8,0adac9fbd9a2b63cccaac4f8756c1ca8,中价带(25-50),1,49.9,49.9,5.0,0.322,1,1.0,0.4082
3ad8e457f7b866ce68d3a3ebb8ff4e94,1b45169b635ef59425637e9a33eb5fb3,中价带(25-50),1,46.0,46.0,5.0,0.318,1,1.0,0.4082
b5c2e3185fe0e385c9b5f1a0a4397930,fd386aa7bed2af3c7035c65506c9b4a3,低价带(<25),1,24.89,24.89,5.0,0.299,1,1.0,0.4082
0a1902453c06a6bb74a24a4fc60d1611,59b22a78efb79a4797979612b885db36,中价带(25-50),1,39.9,39.9,5.0,0.313,1,1.0,0.4082
c65f71634a9d0de5b4a1d7dbb6d3ae01,4c18691b6037662be2df78a765d98ab5,中价带(25-50),12,566.0,47.17,4.25,0.34,4,3.0,0.4082
12e3a68b273ba72f5b5d7bbf73bd16be,febab0275244b9a49a623f0bd613ca2f,中价带(25-50),1,37.4,37.4,5.0,0.314,1,1.0,0.4081
7471782b37dda2ca2b2b22d69be1b316,6f83d9e4da896daae20b9b6b2d3ff8d2,中高价带(50-100),1,67.8,67.8,5.0,0.343,1,1.0,0.4081
d3669f49f9303d54bb780e7401365366,53e4c6e0f4312d4d2107a8c9cddf45cd,高价带(100+),1,179.98,179.98,5.0,0.459,1,1.0,0.4081
48c4ce43e9ae76b92039ed23beaca543,6edacfd9f9074789dad6d62ba7950b9c,中价带(25-50),1,46.9,46.9,5.0,0.322,1,1.0,0.4081
bd82259f983e75ce84126405bf32205c,0adac9fbd9a2b63cccaac4f8756c1ca8,中价带(25-50),1,44.9,44.9,5.0,0.323,1,1.0,0.4081
9393c06fcb6d7bc8e988eea2a0ecc64d,3d5d0dc7073a299e31fa718ce1bc00b6,中高价带(50-100),1,55.0,55.0,5.0,0.337,1,1.0,0.408
0581c05e8e3c0d17ea0ef8904419ec00,53e4c6e0f4312d4d2107a8c9cddf45cd,中高价带(50-100),1,52.0,52.0,5.0,0.331,1,1.0,0.408
833963db6b40227a1f9a69133c7e41ce,3361277dc30b7cccdb0c286b24219756,中价带(25-50),1,45.99,45.99,5.0,0.328,1,1.0,0.408
67f95d5d22a25ae3c8c0651319c7d355,933446e9a59dece7ae9175103820ca8f,中高价带(50-100),1,64.99,64.99,5.0,0.344,1,1.0,0.408
6919241018b4c410a2e1e4f7fd9ff224,7d7866a99a8656a42c7ff6352a433410,中价带(25-50),1,28.99,28.99,5.0,0.309,1,1.0,0.408
7b5dc46fb60be9d57911ae41dd5639ff,febab0275244b9a49a623f0bd613ca2f,高价带(100+),1,139.5,139.5,5.0,0.422,1,1.0,0.408
7e607b94237290f5b1d1f69d5664f33f,7722b1df1b0e383e000397b2c11e3e19,中高价带(50-100),1,54.9,54.9,5.0,0.337,1,1.0,0.408
